text,Trump,Biden,West,HOF
Imagine master Lude (not me) telling J Frankenheimer[NEWLINE]the end of the movie is that CIA was sold out to CCP[NEWLINE][NEWLINE]He JF would send Lude back to drawing board.[NEWLINE]Guess what. Lude is right on. All thanks to Biden.[NEWLINE][NEWLINE]I heard such tales but needed verification[NEWLINE]well now we have it,0.0,2.0,0.0,Non-Hateful
"Anyone who wishes death on OUR president @realDonaldTrump is a terrible person. Also, he’s winning again in November. #Trump2020 🇺🇸 love you @POTUS !",4.0,0.0,0.0,Non-Hateful
@mdnij34 Hell no. In fact I could donate to #BidenHarris2020,0.0,2.0,0.0,Non-Hateful
Believe and act accordingly![NEWLINE]We  know what GOP has shown [NEWLINE]us . #VoteBidenHarris2020 #VoteOutEveryRepublican #RIPRGB https://t.co/90NNfSOWqI,1.0,4.0,0.0,Non-Hateful
Did you ever think you would be so happy to see blue skies &amp; breath fresh air?! 5 weeks of hazardous air is over! GRATEFUL. Enjoy today and have empathy for those who are not as fortunate as we are. ✌🏼#BidenHarris2020 🌊❤️💯🗽🇺🇸 https://t.co/2oCqDUlTYk,0.0,4.0,0.0,Non-Hateful
"@mgcanmore @kayleighmcenany No one cares what you think bruh! Right there right at this moment is why no one likes you not even your own family,  #Trump2020 https://t.co/OOe7Nm4QjV",4.0,0.0,0.0,Non-Hateful
Trump and Pence seem to be competing with each other to see who can kill the most supporters before election day,1.0,0.0,0.0,Non-Hateful
#TrumpIsATraitor #BidenHarris2020ToSaveAmerica #BREAKING #Trending #BidenHarris #BidenHarris2020 #Debates2020 #kimberly #Blacklivesmatter [NEWLINE][NEWLINE]LAUGHING MY FUCKING ASS OFF BEECH[NEWLINE][NEWLINE]HOUSE OF CARDS IS COLLAPSING https://t.co/G0IkypAQK2 https://t.co/huvYRlLJEo,1.0,4.0,0.0,Non-Hateful
“Our constitution does not require a concession. It requires that one of the candidates win at least 270 electoral college votes and that’s exactly what Joe Biden and Kamala Harris have done.”[NEWLINE]S. Sanders.,0.0,2.0,0.0,Non-Hateful
"Wow, read this! Rudy Giuliani Is My Father. Please, Everyone, Vote for Joe Biden and Kamala Harris. https://t.co/YvbmFzjoVN via @VanityFair",0.0,2.0,0.0,Non-Hateful
"#CCP did it again, ripping off US movies for it's warmongering video. Time to walk the walk and put money where the mouth is. Talk is cheap China, a barking dog never bites. #Trump2020LandslideVictory #Trump2020 [NEWLINE][NEWLINE]https://t.co/Sq4EcBClSH[NEWLINE][NEWLINE]https://t.co/0MbyenxedH FW to 3:15 minute https://t.co/vMcpUfUjDb",4.0,0.0,0.0,Non-Hateful
"Only question is now, how long do they allow Joe to be President before pushing her up.  Kamala Harris: the most opportunistic politician in modern history. https://t.co/oF7xh2VWGg",0.0,3.0,0.0,Non-Hateful
"This election will be the toughest test of the US political system in my life. He must be stopped. Anybody who is neutral on this but would condemn China, Russia, etc should really take a long look at themselves. This is unacceptable. #politics #Election2020 #MAGA2020 https://t.co/PHBmql7d7V",1.0,0.0,0.0,Non-Hateful
@KamalaHarris No you and Creepy Joe Biden are the weak ones. #Trump2020,4.0,1.0,0.0,Hateful
Trump is at work for us. Bye-then is taking a nap. #MAGA2020,4.0,1.0,0.0,Non-Hateful
"@JoeBiden Reasons to vote Trump: [NEWLINE]Reasons to vote Biden: He stands for everything good and has already changed a lot a lives AND saved a bunch of lives, he is literally the nicest person ever and he would have the best influence on America, an influence that really needs[NEWLINE]We need Joe&amp;Kamala",1.0,4.0,0.0,Non-Hateful
District 9 List of People on the Ballot. Don't vote blindly:[NEWLINE][NEWLINE]Presidential &amp; Vice Presidential Candidates:[NEWLINE]Joe Biden &amp; Kamala Harris[NEWLINE]Donald Trump &amp; Mike Pence[NEWLINE]Howie Hawkins &amp; Angela Walker[NEWLINE]Jo Jorgensen &amp; Jeremy Cohen[NEWLINE]Brock Pierce &amp; Karla Ballard,2.0,2.0,0.0,Non-Hateful
The @realDonaldTrump Coward's List I was going to tweet. It's ALL A #TrumpCovid LIE to make himself look good &amp; avoid further debates. #TraitorTrump #Trump2020  @BrunosWahine Well done @ImdoneMike 😎👍 https://t.co/a4tTeUghzQ,1.0,0.0,0.0,Hateful
"President @realDonaldTrump : We just want you to know that we have your back! We will continue to fight for your mission; YOU ARE THE ONLY ONE WHO CAN #SaveAmerica , but we will help you! I know ALL my FELLOW PATRIOTS will GOTV for #Trump2020 ! LET'S DO THIS THING! 🇺🇸",4.0,0.0,0.0,Non-Hateful
"@GOPLeader KevinMcCarthy, do u ever tire of the lies and divisive rhetoric?[NEWLINE][NEWLINE]The #American people are no longer fooled by #Trump enablers [NEWLINE][NEWLINE]American people are desperate for honesty, integrity and leadership[NEWLINE][NEWLINE]Your nonstop finger-pointing is exhausting[NEWLINE][NEWLINE]#Democracy #Biden2020",2.0,4.0,0.0,Non-Hateful
@jemelehill @4lisaguerrero @SHAQ My husband has been phone banking for the Biden/Harris campaign.  He spoke to a 68 year old woman voting for the first time.  There is too much at stake to sit this one out!,0.0,2.0,0.0,Non-Hateful
@KamalaHarris @BarackObama Pitch in if you can but definitely[NEWLINE]#VoteEarly[NEWLINE][NEWLINE]#Biden2020[NEWLINE]#BidenHarris2020ToSaveAmerica,0.0,4.0,0.0,Non-Hateful
Why just own @CNN when you can own them ALL?! [NEWLINE]#KAG #Trump2020 #MAGA https://t.co/uQZXvQKVfU,4.0,0.0,0.0,Non-Hateful
"Found out @SteveScully is the moderator for the 2nd presidential debate. Never heard of him, so I scrolled his tweets. He’s just another liberal hack. Once again, @realDonaldTrump will be debating two losers. #trump2020",4.0,1.0,0.0,Non-Hateful
Ex-husband says Jill #Biden 'betrayed' him by cheating on him with #JoeBiden; Biden camp denies it[NEWLINE][NEWLINE]https://t.co/2kbH8D2PEw #JoeBidenIsNotWell #JoeBidenIsSenile #BidenRiots #Democrats #LiberalHypocrisy #JoeBidenHasDementia #UnfitToBePresident #UnfitForOffice #Trump2020,4.0,1.0,0.0,Hateful
@TrumpWarRoom Speaking truth. Everyone should wake up. So sad to.see the thick wool over eyes of so many young people. I actually feel bad they didn't have a more honest upbringing when it came to US history and World History in school.[NEWLINE]#EducateYourself #Trump2020[NEWLINE]❤🤍💙🇺🇲💪,4.0,0.0,0.0,Non-Hateful
@PressSec Do you derive some personal fulfillment as spokeswoman for an outta control despot intent on overseeing the ruin &amp; desecration of American #democracy? Or is it that you are simply as much of a spineless sycophantic as your press briefings would suggest? #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
@gofakeyourselfM @kirstiealley HORRIBLE KAMALA WILL NEVER BE PRESIDENT !!!! NEITHER WILL SLOW CREEPY JOE !!!,0.0,1.0,0.0,Hateful
"Thank you, Minnesota!!! #TRUMP2020 🇺🇸🇺🇸🇺🇸 https://t.co/dyMexceJd9",4.0,0.0,0.0,Non-Hateful
https://t.co/0wGfJwRxeC 🔊 Homeward Bound by Fleetwood Mac #BidenHarris2020 #WearADamnMask #BlackLivesMatter https://t.co/qR3QqECbUS,0.0,2.0,0.0,Non-Hateful
2 Kamala Harris staffers have covid-19. Let's hope at least one of them has been recently sniffed by Creepy Joe.,0.0,1.0,0.0,Hateful
"@jori_d0523 @realDonaldTrump @JoeBiden A cut for the ""Big Guy"" [NEWLINE][NEWLINE]Hunter doing business with the ""Spy chief of China"" [NEWLINE][NEWLINE]If Joe Biden wins he could get arrested shortly after, If Biden resigns from public office prior to electoral college meeting on Dec 14  the party can choose the president, (not necessarily Kamala)",2.0,2.0,0.0,Non-Hateful
"To every Citizen of this Nation:[NEWLINE]When you vote for a President, you are NOT choosing a life-mate. You are choosing a transportation option that will get you as close as you can get to your final destination. AND FOR THAT - THE CHOICE IS CRYSTAL CLEAR! #BidenHarris2020 https://t.co/qSwwbUgvcP",0.0,4.0,0.0,Non-Hateful
"@MikeBloomberg @JoeBiden @KamalaHarris THANK YOU THANK YOU THANK YOU...Mike Bloomberg thank you for not giving up our candidates and supporting where needed...VP-E Kamala Harris thanks for being the powerful, upstanding lady you are...PRES-e Joe Biden thank you for caring enough to get back in the trenches with us..",0.0,4.0,0.0,Non-Hateful
"I have added few crucial historical events to the graphics below (many others could be added).[NEWLINE][NEWLINE]Let's stop them now, before it is too late.[NEWLINE][NEWLINE]#VoteBlue2020 [NEWLINE][NEWLINE]#vote https://t.co/vkPN2hFiUZ https://t.co/tQW8KbPdDv",0.0,4.0,0.0,Non-Hateful
@TeamPelosi Yes. If we want the #coronavirus #COVID19 #COVID to go away then you must #VoteBlue2020 !![NEWLINE][NEWLINE]#BidenHarris2020ToSaveAmerica [NEWLINE]#DebateTuesday,0.0,4.0,0.0,Non-Hateful
Great to welcome new followers to my page including:[NEWLINE]1. Fantastic #Silver Jewellery @BrysiewiczJewe1 [NEWLINE]2. Great #Antique photos @PremierAJG [NEWLINE]3. And a big #Trump2020 fan in @bbtoots [NEWLINE][NEWLINE]Thanks all &amp; have a great day!,2.0,0.0,0.0,Non-Hateful
See how the reporter covers for him? What the heck is this?? #Trump2020 https://t.co/tnIWqYSROT,4.0,0.0,0.0,Non-Hateful
"Don't trust the polls. Go out and vote, and vote early if you can. Assume that all your friends and family who don't talk about politics are voting for Trump, because they likely are. All my friends who ""hate talking politics"" voted for him last time around. VOTE EARLY.",2.0,0.0,0.0,Non-Hateful
"@alextolbs Hi Alex, I am already volunteering. Thanks for reaching out to me and let’s do this together, big blue wave coming. #BidenHarris2020",0.0,4.0,0.0,Non-Hateful
DJ Trump and his trusted advisors https://t.co/7CbK2MUDrr,2.0,0.0,0.0,Non-Hateful
@ajplus Do not elect trump!,1.0,0.0,0.0,Non-Hateful
"@brentalfloss @PatTheNESpunk Won't they just leave and the rest of us will be stuck paying those taxes? It's already started. [NEWLINE][NEWLINE]Also I'm not a fan of how they're ""sneaking in"" Kamala in the President's chair. [NEWLINE][NEWLINE]Anyway good luck President Joe. You're gonna need it.",0.0,3.0,0.0,Non-Hateful
@KamalaHarris #VOTEBLUE2020 alert: Give ACB the same number of meetings with DEMOCRATIC SENATORS THAT MERRICK GARLAND RECEIVED from REPUBLICANS 🛑,0.0,4.0,0.0,Non-Hateful
@AmericanVoR NOT HERE #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
@NikkiStix55 What time does the fun begin Nikki? [NEWLINE]#trump2020,4.0,0.0,0.0,Non-Hateful
@ThunderB Won't stop him. #Trump2020,4.0,0.0,0.0,Non-Hateful
I’m so happy about our President Joe Biden and VP Kamala Harris!!! History was madeeeeee!!!! 👏🏾👏🏾👏🏾🥰🥰🥰,0.0,4.0,0.0,Non-Hateful
"@TeamCollins207 No. No, and NO!  This is so disingenuous - even for you! (and I'm a cow) #MEPolitics #TimeForPasture #SelloutSuzy #VoteBlue2020",0.0,4.0,0.0,Non-Hateful
"@realDonaldTrump @LouDobbs Donny, Proud Boys and some more friends of yours[NEWLINE]https://t.co/OlmJTqFfcj",1.0,0.0,0.0,Non-Hateful
We should always mourn those with integrity! There are so few left in our world! We need to nourish those who have not sold their souls to Trumps dark America #VoteBlue #Biden2020 https://t.co/qDo7JqrZQq,1.0,4.0,0.0,Non-Hateful
"Now the question is how long before Joe Biden steps down and Kamala Harris is president, the plan to rig the election was just the beginning....stay tuned theirs more to come!",0.0,1.0,0.0,Non-Hateful
🤬[NEWLINE][NEWLINE]F@&amp;CK HIM![NEWLINE][NEWLINE]VOTE FOR[NEWLINE][NEWLINE]JOE AND KAMALA! [NEWLINE][NEWLINE]🇺🇸  🇺🇸  🇺🇸  🇺🇸  🇺🇸  🇺🇸  🇺🇸[NEWLINE][NEWLINE]50 Cent endorses Trump for President after seeing Biden's alleged tax plans.[NEWLINE][NEWLINE]😡[NEWLINE][NEWLINE]https://t.co/LiCOTWxnMR,2.0,4.0,0.0,Hateful
END the Left! NOW ! #TRUMP2020,4.0,0.0,0.0,Non-Hateful
The Senate's duty to confirm Supreme Court Justices is at the forefront of this election. Shaheen will only confirm liberal activist judges. Help defeat her so I can help @realDonaldTrump confirm pro-Constitution judges![NEWLINE] [NEWLINE]https://t.co/1EGwrLzxvQ[NEWLINE] [NEWLINE]#MAGA2020 #NHpolitics #NHSen https://t.co/NFgOBqIYve,4.0,0.0,0.0,Non-Hateful
😂😂😂 wonder if she understands how  Self righteous that made her sound. [NEWLINE]  My 4 year old heard Joe biden call the POTUS a clown and yelled your the clown Joe biden 🤣🤣🤣 ... I high fived her 🤷‍♀️ were not the same[NEWLINE][NEWLINE]#Trump2020 [NEWLINE]#PrideFamily #PrideNews1 https://t.co/hECLYif31n,4.0,1.0,0.0,Non-Hateful
@johnrobertsFox is a disgrace to what is left of respected journalists about 1% the rest are #FakeNewsMediaClowns and Roberts has taken the plunge!!  #Disgusting #DemocratsAreCorrupt #MAGA2020,4.0,0.0,0.0,Hateful
People have set off firecrackers and offered prayers in Kamala Harris' ancestral village in southern India after she and Joe Biden won the US presidential election https://t.co/nbiL0YBnPD,0.0,2.0,0.0,Non-Hateful
"@nypost @louisvillemayor @chiefgentry1 [NEWLINE][NEWLINE]Protesters threaten, taunt, spit on, assault, murder Police Officers &amp; instead of backing your Officers, you both kneel to the mob. [NEWLINE][NEWLINE]Cowardice, spineless &amp; corrupt. [NEWLINE][NEWLINE]#VoteRED2020[NEWLINE]#DemocratsAreCorrupt",4.0,0.0,0.0,Non-Hateful
@CNBC #IPAIDMYFAIRSHARE and want to #VoteHimOut and end this road to #KLEPTOCRACY [NEWLINE][NEWLINE] Our country needs decency and honesty.[NEWLINE] #BidenHarris2020,1.0,4.0,0.0,Non-Hateful
"@seanspicer @JoeBiden His COVID test results . . . oh wait!  That's your guy.[NEWLINE]Dude, you seriously need to get a life.[NEWLINE]#VoteBlue2020",0.0,4.0,0.0,Non-Hateful
@Jim_Jordan Keep your beak shut Gym! Why didn’t you have a big mouth when those kids were getting molested ????[NEWLINE]Huh 🤔 Gym? Nothing? I figured that. Same as the draft dodging racist xenophobe of a man you’re always yapping about! #BidenHarris2020 #BidenHarris2020 #BidenHarris2020,0.0,4.0,0.0,Non-Hateful
"@TwoAndOneful @KamalaHarris But she should feel free to metaphorically mop the floor with him (several times, if possible).  [NEWLINE][NEWLINE]I’d intended to go with a different metaphor but at the last minute opted to show some restraint.  (Damn.  I hate that.) [NEWLINE][NEWLINE]#BidenHarris2020",0.0,4.0,0.0,Non-Hateful
@magahive @JohnTiegen @TuckerCarlson @9NEWS @YouTube The democrats are literally the nazis. If they pack the courts and pass the 25th amendment joe Biden and Kamala Harris will be in the exact same place that hindenburg and hitler were in. The 25th amendment is almost the same exact law hitler got passed in order to take power.,0.0,1.0,0.0,Hateful
"Kiss  all this GOODBYE if the Dems get in. They HATE US &amp;  America; they can’t wait to take every good thing President @realDonaldTrump did for us, AWAY. I WILL CRAWL OVER BROKEN GLASS ON MY HANDS &amp; KNEES TO VOTE, IN-PERSON FOR PRESIDENT TRUMP! #Trump2020 #VoteTrumpToSaveAMERICA https://t.co/ADztvYfr6Y",4.0,1.0,0.0,Hateful
"the entire liberal apparatus has spent the last few months positioning biden, architect of the racialized carceral state, as the solution to police terror, violence &amp; death—despite his inability &amp; unwillingness to offer a solution to police terror &amp; violence.[NEWLINE][NEWLINE]lesser evil, tho!!! https://t.co/U3PUJ04TcT",0.0,3.0,0.0,Non-Hateful
@larryelder Those ideas look an awful lot like bad humans to me!!! #TRUMP2020,4.0,0.0,0.0,Non-Hateful
"The most Pravda-like thing is that the immediate pushback by Biden's many allies in Big Media and Big Tech serve as confirmation of the story and how damaging it is to the Biden campaign. If it weren't true, they'd just say that, rather than censor its distribution.",0.0,1.0,0.0,Non-Hateful
"Opinion: Trump's Taxes Suggest That When It Comes to Genocide, He's Pay-for-Play[NEWLINE][NEWLINE]We must never forget how tRUMP betrayed the Kurdish people allowing Erdogan to massacre many lives!  https://t.co/BIlniHFuMm",1.0,0.0,0.0,Non-Hateful
@realDonaldTrump @FLOTUS May God bless you and your family and may he protect you both from this horrible virus. We love you and your family for the sacrifices you have made for all of our families #Trump2020 🇺🇸❤️🇺🇸❤️,4.0,0.0,0.0,Non-Hateful
"@JoeBiden Yeah, LETS! #TrumpPence2020",4.0,2.0,0.0,Non-Hateful
Biden notices his campaign bus. 🤣🤣 @realDonaldTrump @JoeBiden https://t.co/L595hgb5C6,2.0,2.0,0.0,Non-Hateful
#BidenUnitesUS #BidenHarris2020 [NEWLINE]our country needs him right now https://t.co/PJd5fjg8kF,0.0,4.0,0.0,Non-Hateful
"It might not survive the night, but honey badger don't care. Silent majority no more. [NEWLINE][NEWLINE]Hi. My name is Perren and I live in Portland. I'm voting for @realDonaldTrump. [NEWLINE][NEWLINE]#Trump2020 🇺🇸🇺🇸🇺🇸 https://t.co/JjEeMOIa9H",4.0,0.0,0.0,Non-Hateful
@btymf_bison @JoeBiden Sorry Trump is going to win again,4.0,2.0,0.0,Non-Hateful
.@TeamTrump launched a new TV ad featuring former Obama supporter &amp NFL player @JackBrewerBSI that contrasts President @realDonaldTrump’s strong record of producing real results for Black America to Joe Biden’s history of failed policies that have devastated the Black community! https://t.co/hjsYlWwy2W,4.0,1.0,0.0,Non-Hateful
"It's a BIG deal that @mjhegar is tied in her Senate race against John Cornyn! In TEXAS! @QCDCNY campaigned for her during our #9DaysOfAction in August. To flip Texas would be thrilling, esp in favor of a mother, veteran &amp; badass like MJ. #BidenHarris2020 #FlipTheSenate 🙏🏽🗳🇺🇲 https://t.co/nkzPi64lvg",0.0,4.0,0.0,Non-Hateful
"@realDonaldTrump @RepDougCollins @SecretarySonny Good!! No way a red state turns blue for a 47 year in politics accomplishing nothing, expect lining his crooked pockets, like Joe Biden and his Marxist cohort Kamala Harris.",2.0,1.0,0.0,Non-Hateful
