HITId,directness,shock_annotator_sentiment,anger_annotator_sentiment,confusion_annotator_sentiment,sadness_annotator_sentiment,indifference_annotator_sentiment,disgust_annotator_sentiment,fear_annotator_sentiment,race_or_ethnicity,gender,religion,lgbtq,nationality,age,disability,class,none,abuse_level
3451,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
4343,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,4
4163,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
2681,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
2695,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
1976,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
3030,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
4946,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4
3211,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
753,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,4
4178,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
2569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
4523,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
3148,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4
5599,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2026,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4
5639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2827,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
5293,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
4177,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
1737,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
4180,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
2804,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
2960,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2446,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4
4311,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
5455,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
3938,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4
4999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
796,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
5276,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
898,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
953,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
2475,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4
5514,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
4311,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
5065,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
3932,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1874,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3213,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2143,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2545,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
3610,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
1671,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4
3054,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3267,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
1546,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
4819,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,4
3266,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
4311,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2432,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
5402,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
5418,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4
4789,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
891,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
4873,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
3789,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
3007,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,4
898,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
4775,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
4523,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
2815,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,4
1612,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5065,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1248,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
5527,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1230,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
526,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
168,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,4
2962,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,4
1884,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4
1742,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
3613,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
572,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
5322,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
5065,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
5101,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3777,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
5391,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
3069,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2535,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4
1363,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3906,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
1314,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4
2150,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
1511,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,4
777,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
452,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,4
4373,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
46,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2284,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
5366,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,4
1585,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4
4352,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1585,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,4
1712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3578,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,4
4016,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
5392,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
1242,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4
3593,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
1635,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,4
1274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
534,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4
4671,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
3575,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
327,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
903,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4
305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1052,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
5639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2643,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
2311,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4
3627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4523,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
1068,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
79,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
3584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2204,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,4
1062,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
5257,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,4
1498,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,4
2862,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
5130,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
1703,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
3020,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,4
5394,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4
2149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
72,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
2972,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
5048,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,4
959,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4
2251,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
3153,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
1274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
326,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,4
1335,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4
1609,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
3854,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
3122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
337,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4
1837,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,4
1796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
2012,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,4
441,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
784,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4
2303,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1546,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4
3670,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,4
5142,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,4
1211,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
3048,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4
2708,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,4
2590,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,4
93,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
3684,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
2047,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
871,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
2832,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1258,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,4
871,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
2372,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,4
259,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
2855,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4
2643,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4
441,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4
1712,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
5405,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2335,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,4
980,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4
5581,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
2176,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,4
2586,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,4
3005,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,4
1611,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
805,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4
3865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
327,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,4
2636,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
641,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
724,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
54,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
3238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3284,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
1638,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4
2862,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
4440,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
2793,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
1094,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1796,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
1299,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4
2827,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
1473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5118,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5507,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
3669,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4
2718,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
3285,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,4
2438,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
3439,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4
4032,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,4
3785,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4
1242,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,4
407,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
218,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
2774,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4
4426,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
3960,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2939,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4
5599,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
3938,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4
2564,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4
5500,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
5361,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
2195,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
2022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
3399,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4
4,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
3773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1453,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
4952,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
3537,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
3493,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4
1635,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,4
46,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
2339,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,4
2438,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
3803,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
3784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1578,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
5359,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4
4819,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,4
4946,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,4
2339,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,4
541,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3935,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
316,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4
5141,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4
5458,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
3065,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
1579,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
5325,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
49,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,4
2104,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
5242,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
3467,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3493,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2452,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
4989,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,4
129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
3435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4985,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,4
2698,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,4
1774,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
3342,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,4
1340,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
1763,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,4
352,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
201,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,4
1744,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,4
2475,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,4
3800,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
716,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,4
152,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4
4408,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2644,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,4
4061,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
242,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1218,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
4628,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,4
5232,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
3888,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
1874,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
1687,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,4
696,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,4
2953,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
5629,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
3363,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,4
407,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
2865,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,4
1044,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2728,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4
1728,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4
4612,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,4
2349,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4
497,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
4674,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,4
4352,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4
1645,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
1284,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4
4399,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
5029,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
5295,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2843,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
5230,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2048,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,4
5302,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4
763,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
5188,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4
2245,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
4311,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4
3117,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4
1372,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
3464,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4
1693,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,4
2387,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
3465,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2616,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,4
2239,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4
2485,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4
3092,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4
4400,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4
3093,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
1842,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
5476,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
3938,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,4
4058,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
3872,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
59,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
3081,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,4
795,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,4
59,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
2244,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
3708,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
3537,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
3230,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4
5113,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,4
431,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,4
3877,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2061,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4
4246,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4
5476,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,4
5370,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
5322,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4
3915,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,4
623,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2366,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,4
191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
1274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
3034,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,4
5285,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,4
3645,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
2147,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4
952,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4
3127,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4
1611,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
3096,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
2477,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4
4048,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4
388,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4
